69.000000,41.740000
80.000000,61.820000
77.000000,59.870000
76.000000,59.410000
42.000000,18.650000
90.000000,75.940000
77.000000,56.330000
61.000000,38.160000
78.000000,62.200000
83.000000,63.290000
97.000000,82.500000
88.000000,69.670000
70.000000,50.870000
72.000000,57.180000
83.000000,60.780000
78.000000,57.250000
74.000000,54.360000
79.000000,62.520000
62.000000,40.190000
60.000000,35.060000
65.000000,47.360000
70.000000,48.820000
66.000000,40.650000
60.000000,39.690000
93.000000,79.760000
64.000000,41.210000
86.000000,69.660000
57.000000,35.800000
61.000000,37.960000
86.000000,69.190000
64.000000,44.100000
64.000000,40.940000
80.000000,65.420000
78.000000,60.330000
72.000000,48.960000
68.000000,50.740000
84.000000,66.610000
83.000000,65.660000
50.000000,27.640000
85.000000,64.310000
80.000000,63.460000
48.000000,24.220000
82.000000,64.970000
81.000000,62.360000
50.000000,27.290000
59.000000,35.330000
69.000000,47.780000
65.000000,41.090000
79.000000,64.630000
54.000000,30.090000
81.000000,58.110000
62.000000,37.930000
85.000000,69.710000
60.000000,36.250000
76.000000,52.840000
90.000000,75.110000
53.000000,25.710000
45.000000,22.340000
44.000000,19.070000
84.000000,68.280000
54.000000,29.750000
54.000000,31.940000
68.000000,47.170000
85.000000,64.220000
59.000000,38.180000
87.000000,70.290000
61.000000,38.210000
90.000000,73.940000
52.000000,28.820000
68.000000,47.350000
57.000000,30.890000
74.000000,53.440000
70.000000,49.320000
71.000000,52.170000
79.000000,57.440000
85.000000,64.960000
55.000000,27.680000
46.000000,19.810000
86.000000,69.590000
72.000000,50.790000
99.000000,87.080000
83.000000,64.380000
89.000000,73.320000
73.000000,55.010000
87.000000,68.000000
68.000000,46.900000
73.000000,51.820000
53.000000,28.480000
66.000000,51.750000
85.000000,68.280000
67.000000,46.040000
66.000000,44.980000
79.000000,67.420000
45.000000,19.230000
78.000000,61.220000
59.000000,38.470000
66.000000,43.030000
96.000000,80.020000
58.000000,36.110000
65.000000,42.100000
76.000000,53.830000
70.000000,50.310000
40.000000,11.880000
73.000000,53.970000
79.000000,64.820000
69.000000,42.500000
82.000000,66.150000
84.000000,65.410000
94.000000,80.940000
72.000000,51.260000
74.000000,55.280000
98.000000,84.120000
51.000000,32.180000
56.000000,34.470000
78.000000,59.620000
85.000000,67.930000
66.000000,47.680000
77.000000,60.860000
61.000000,39.530000
54.000000,27.990000
67.000000,44.850000
84.000000,68.540000
46.000000,21.250000
84.000000,65.200000
79.000000,59.490000
68.000000,45.890000
63.000000,40.590000
90.000000,74.800000
73.000000,54.400000
66.000000,45.070000
58.000000,35.130000
51.000000,21.930000
54.000000,27.410000
85.000000,61.820000
67.000000,45.260000
50.000000,27.310000
72.000000,53.570000
82.000000,64.390000
76.000000,53.480000
64.000000,40.280000
82.000000,65.490000
60.000000,40.250000
74.000000,57.100000
54.000000,33.710000
78.000000,57.930000
74.000000,53.620000
52.000000,27.870000
78.000000,62.580000
66.000000,48.260000
61.000000,37.660000
68.000000,47.470000
101.000000,81.910000
65.000000,43.280000
81.000000,64.230000
79.000000,56.340000
43.000000,17.020000
70.000000,52.050000
86.000000,71.460000
77.000000,57.470000
96.000000,82.830000
89.000000,73.160000
55.000000,29.530000
68.000000,41.680000
74.000000,50.640000
93.000000,77.180000
66.000000,46.740000
71.000000,53.330000
80.000000,61.590000
76.000000,60.330000
76.000000,59.690000
43.000000,15.880000
70.000000,49.120000
83.000000,65.540000
74.000000,54.260000
70.000000,52.670000
65.000000,45.380000
59.000000,37.500000
84.000000,67.580000
76.000000,60.310000
81.000000,61.520000
61.000000,37.420000
87.000000,70.640000
82.000000,63.410000
92.000000,77.410000
49.000000,27.810000
64.000000,38.570000
63.000000,50.170000
61.000000,38.100000
89.000000,71.510000
77.000000,60.750000
77.000000,58.390000
39.000000,13.170000
66.000000,47.360000
90.000000,77.390000
66.000000,42.160000
77.000000,59.480000
63.000000,44.150000
76.000000,59.430000
78.000000,59.120000
80.000000,64.450000
71.000000,49.600000
82.000000,64.020000
58.000000,31.560000
84.000000,63.130000
52.000000,28.050000
86.000000,69.900000
79.000000,61.710000
66.000000,45.420000
64.000000,44.070000
65.000000,42.720000
44.000000,19.570000
85.000000,70.300000
71.000000,53.770000
75.000000,55.910000
87.000000,65.190000
72.000000,53.780000
92.000000,75.040000
48.000000,25.010000
68.000000,47.730000
84.000000,64.100000
77.000000,53.820000
81.000000,59.470000
53.000000,32.600000
47.000000,22.120000
79.000000,59.690000
84.000000,65.400000
80.000000,55.470000
82.000000,64.860000
68.000000,43.730000
74.000000,53.950000
82.000000,66.060000
59.000000,32.290000
52.000000,30.670000
60.000000,40.950000
84.000000,63.630000
65.000000,43.780000
74.000000,50.650000
79.000000,59.700000
78.000000,60.460000
94.000000,75.700000
90.000000,67.580000
80.000000,61.220000
76.000000,53.170000
71.000000,53.040000
84.000000,66.260000
59.000000,29.690000
75.000000,58.620000
54.000000,30.370000
74.000000,55.520000
81.000000,65.860000
77.000000,56.330000
78.000000,58.310000
67.000000,50.620000
69.000000,48.770000
64.000000,44.850000
